scenario_id,load_factor,pbo_db,affected_fraction,group,metric,estimate,ci95_lower,ci95_upper,repetitions,seed,analysis_type
LF20_PBO05_F15,0.2,5.0,0.15,all,spectral_efficiency_p5_bpshz,0.9237515365448229,0.9123349214085923,0.934022354356608,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,unaffected,outage_probability,0.00011117239845897953,5.115676673626275e-05,0.00018845347781577002,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,unaffected,sinr_mean_db,8.418416836374313,8.387689818361027,8.448089478629381,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,unaffected,sinr_p5_db,4.2946510917725504,4.262545756812757,4.323853997897066,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,unaffected,spectral_efficiency_mean_bpshz,2.4326617617910524,2.426569327731136,2.4386364826428397,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,unaffected,spectral_efficiency_p5_bpshz,1.506340354992362,1.500127810116757,1.5120020916558194,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,affected,outage_probability,0.0035352801588454646,0.002474507424364489,0.00476038453151193,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,affected,sinr_mean_db,-1.5621879648542008,-1.6077645025558294,-1.5184355806923222,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,affected,sinr_p5_db,-5.6877140459159605,-5.727672179300831,-5.652147369218122,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,affected,spectral_efficiency_mean_bpshz,0.7002023131831157,0.6952093349306838,0.7051375472627774,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,affected,spectral_efficiency_p5_bpshz,0.27578643805555364,0.273537561264192,0.27780191299192136,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,all,outage_probability,0.0006250704112745259,0.0004253799496088238,0.0008609821685542506,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,all,sinr_mean_db,6.945659501662588,6.915648576594008,6.974845369862691,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,all,sinr_p5_db,-3.9627437497754894,-4.0175709405641165,-3.9139249571562784,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,all,spectral_efficiency_mean_bpshz,2.178248928624386,2.1726897562287193,2.183576567543986,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,all,spectral_efficiency_p5_bpshz,0.3896079071573026,0.3854522433146262,0.39333980019652803,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,unaffected,outage_probability,0.00011117239845897953,5.115676673626275e-05,0.00018845347781577002,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,unaffected,sinr_mean_db,8.448013725453526,8.417593670000295,8.477023751919848,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,unaffected,sinr_p5_db,4.324698081996431,4.293475649218643,4.354278117721344,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,unaffected,spectral_efficiency_mean_bpshz,2.4392490916394403,2.433185756543428,2.4451491616113423,2000,838,absolute
LF20_PBO10_F15,0.2,10.0,0.15,unaffected,spectral_efficiency_p5_bpshz,1.5121658921643761,1.506112680824946,1.5179115265846104,2000,838,absolute
